centrality	0	10	623.9	32.2
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
5.25	5.0	5.5	1.062e-05	1.417e-06	-1.417e-06	1.183e-06	-1.183e-06
5.75	5.5	6.0	6.851e-06	1.028e-06	-1.028e-06	7.783e-07	-7.783e-07
6.25	6.0	6.5	3.069e-06	6.188e-07	-6.188e-07	3.548e-07	-3.548e-07
6.75	6.5	7.0	1.992e-06	4.969e-07	-4.969e-07	3.235e-07	-3.235e-07

centrality	70	80	16	4
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
1.25	1.0	1.5	6.572e-02	1.530e-03	-1.530e-03	6.664e-03	-6.664e-03
1.75	1.5	2.0	1.176e-02	2.813e-04	-2.813e-04	1.203e-03	-1.203e-03
2.25	2.0	2.5	2.620e-03	7.097e-05	-7.097e-05	2.731e-04	-2.731e-04
2.75	2.5	3.0	6.887e-04	2.754e-05	-2.754e-05	7.256e-05	-7.256e-05
3.25	3.0	3.5	2.245e-04	1.225e-05	-1.225e-05	2.412e-05	-2.412e-05
3.75	3.5	4.0	6.838e-05	4.876e-06	-4.876e-06	7.422e-06	-7.422e-06
4.25	4.0	4.5	2.610e-05	3.041e-06	-3.041e-06	2.935e-06	-2.935e-06
4.75	4.5	5.0	1.032e-05	1.636e-06	-1.636e-06	1.210e-06	-1.210e-06
5.25	5.0	5.5	6.499e-06	1.178e-06	-1.178e-06	7.915e-07	-7.915e-07
5.75	5.5	6.0	2.317e-06	6.410e-07	-6.410e-07	3.654e-07	-3.654e-07
6.25	6.0	6.5	1.056e-06	3.991e-07	-3.991e-07	1.690e-07	-1.690e-07

centrality	80	92	7	2
pt	ptlow	pthigh	inv.yield	stat +	stat -	sys +	sys -
1.25	1.0	1.5	3.183e-02	7.086e-04	-7.086e-04	3.862e-03	-3.862e-03
1.75	1.5	2.0	5.587e-03	1.327e-04	-1.327e-04	6.811e-04	-6.811e-04
2.25	2.0	2.5	1.250e-03	3.905e-05	-3.905e-05	1.524e-04	-1.524e-04
2.75	2.5	3.0	3.192e-04	1.277e-05	-1.277e-05	3.962e-05	-3.962e-05
3.25	3.0	3.5	9.161e-05	6.577e-06	-6.577e-06	1.108e-05	-1.108e-05
3.75	3.5	4.0	3.496e-05	2.941e-06	-2.941e-06	4.409e-06	-4.409e-06
4.25	4.0	4.5	1.069e-05	1.633e-06	-1.633e-06	1.283e-06	-1.283e-06
4.75	4.5	5.0	5.584e-06	1.023e-06	-1.023e-06	6.662e-07	-6.662e-07
5.25	5.0	5.5	2.698e-06	6.544e-07	-6.544e-07	4.192e-07	-4.192e-07
5.75	5.5	6.0	8.582e-07	3.504e-07	-3.504e-07	1.354e-07	-1.354e-07
